Brand,Model Name,Model Image,Technology,2G bands,Status,SIM,Resolution,OS,Internal,Video,,
samsung,Samsung Galaxy J7 Pro,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j7-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, July","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 7.0 (Nougat), upgradable to Android 9.0 (Pie)","32/64 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy J7 (2017),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j7-2017-sm-j730f.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, July","Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 7.0 (Nougat), 8.1 (Oreo), planned upgrade to Android 9.0 (Pie)","16 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy J5 (2017),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j5-2017-sm-j530.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, June","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 7.0 (Nougat), upgradable to Android 8.1 (Oreo)","16 GB, 2 GB RAM - Global32 GB, 2 GB RAM - LATAM, SEA32 GB, 3 GB RAM - Pro edition",1080p@30fps,,
samsung,Samsung Galaxy J3 (2017),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j3-2017.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, July","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)","16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Folder2,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-folder2-g165.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, July","Dual SIM (Nano-SIM, dual stand-by)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Android 6.0 (Marshmallow),"16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Z4,https://cdn2.gsmarena.com/vv/bigpic/samsung-z4.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, June","Single SIM (Micro-SIM) or Hybrid Dual SIM (Micro-SIM, dual stand-by)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Tizen 3.0,"8 GB, 1 GB RAM",720p@30fps,,
samsung,Samsung Galaxy S8,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s8-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, April","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","1440 x 2960 pixels, 18.5:9 ratio (~570 ppi density)","Android 7.0 (Nougat), upgradable to Android 9.0 (Pie); One UI","64 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",,
samsung,Samsung Galaxy S8+,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s8-plus-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, April","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","1440 x 2960 pixels, 18.5:9 ratio (~529 ppi density)","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)","128 GB, 6 GB RAM or 64 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",,
samsung,Samsung Gear S3 classic LTE,https://cdn2.gsmarena.com/vv/bigpic/samsung-gear-s3-classic-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800,"Available. Released 2017, May",Electronic SIM card (eSIM),"360 x 360 pixels, 1:1 ratio (~392 ppi density)",Tizen-based wearable platform 4.0,"4 GB, 768 MB RAM",,,
samsung,Samsung Galaxy C5 Pro,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c5-pro-sm-c5010.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, March","Hybrid Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",Android 7.0 (Nougat),"64 GB, 4 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Xcover 4,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-xcover4-g390f-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2017, April",Micro-SIM,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 7.0 (Nougat),"16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Tab S3 9.7,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-s3-97-sm-t825.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2017, April",Nano-SIM,"1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)","32 GB, 4 GB RAM",2160p@30fps,,
samsung,Samsung Galaxy J1 mini prime,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j1-nxt.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, December","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 5.1 (Lollipop) - 3G modelAndroid 6.0 (Marshmallow) - LTE model,"8 GB, 1 GB RAM",720p@30fps,,
samsung,Samsung Galaxy J3 Emerge,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j3-emerge-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2017, January",Nano-SIM,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0.1 (Marshmallow)Android 7.0 (Nougat) - Amp Prime 2,"16 GB, 1.5 GB RAM","1080p@30fps (J3 Emerge, J3 Eclipse, Galaxy J3 Prime); 720p@30fps (Amp Prime 2)",,
samsung,Samsung Galaxy C7 Pro,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c7-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, February","Hybrid Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","64 GB, 4 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy A7 (2017),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a7-2017.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, January","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","32 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy A5 (2017),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a5-2017-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, January","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","32/64 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy A3 (2017),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a3-2017.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2017, January","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Grand Prime Plus,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2-prime-2016.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, November","Hybrid Dual SIM (Micro-SIM, dual stand-by)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 6.0 (Marshmallow),"8 GB, 1.5 GB RAM",720p@30fps,,
samsung,Samsung Galaxy J2 Prime,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2-prime-2016.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, November","Single SIM (Micro-SIM) or Hybrid Dual SIM (Micro-SIM, dual stand-by)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 6.0 (Marshmallow),"8 GB, 1.5 GB RAM",720p@30fps,,
samsung,Samsung Galaxy C9 Pro,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c9-pro-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, November","Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","64 GB, 6 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy C10,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c10-r.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Cancelled,"Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Android 7.1.1 (Nougat),"64/128 GB, 6 GB RAM",2160p@30fps,,
samsung,Samsung Galaxy A8 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a8-2016r1-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, October","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",Android 6.0.1 (Marshmallow),"32 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy On8,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j7-2016.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, October","Dual SIM (Micro-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6.0.1 (Marshmallow),"16 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy On7 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-on7-2016-g6100-c.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, October",Dual SIM,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","32 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Gear S3 classic,https://cdn2.gsmarena.com/vv/bigpic/samsung-gear-s3-classic.jpg,No cellular connectivity,N/A,"Available. Released 2016, November",No,"360 x 360 pixels, 1:1 ratio (~278 ppi density)",Tizen-based wearable platform 4.0,"4 GB, 768 MB RAM",,,
samsung,Samsung Gear S3 frontier,https://cdn2.gsmarena.com/vv/bigpic/samsung-gear-s3-frontier-lte.jpg,No cellular connectivity,N/A,"Available. Released 2016, November",No,"360 x 360 pixels, 1:1 ratio (~278 ppi density)",Tizen-based wearable platform 4.0,"4 GB, 768 MB RAM",,,
samsung,Samsung Gear S3 frontier LTE,https://cdn2.gsmarena.com/vv/bigpic/samsung-gear-s3-frontier-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800,"Available. Released 2016, November",Electronic SIM card (eSIM),"360 x 360 pixels, 1:1 ratio (~278 ppi density)",Tizen-based wearable platform 4.0,"4 GB, 768 MB RAM",,,
samsung,Samsung Galaxy J5 Prime,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j5-prime.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, October","Dual SIM (Nano-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","16/32 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy J7 Prime,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j7-prime.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, September","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 9.0 (Pie); One UI","16/32 GB, 3 GB RAM",1080p@30fps,,
samsung,Samsung Z2,https://cdn2.gsmarena.com/vv/bigpic/samsung-z2.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,"Available. Released 2016, August","Dual SIM (Micro-SIM, dual stand-by)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Tizen 2.4,"8 GB, 1 GB RAM",720p@30fps,,
samsung,Samsung Galaxy Note7 (USA),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note7-usa.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Discontinued,Nano-SIM,"1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",Android 6.0.1 (Marshmallow), TouchWiz UI,"64 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",
samsung,Samsung Galaxy Note7,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note7.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Discontinued,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)",Android 6.0.1 (Marshmallow), TouchWiz UI,"64 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",
samsung,Samsung Galaxy On7 Pro,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-on7-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, July","Hybrid Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0.1 (Marshmallow),"16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy On5 Pro,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-on5.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, July","Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),"16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Tab J,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j-tablet1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, August",Micro-SIM,"800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 5.1 (Lollipop),"8 GB, 1.5 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy J Max,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j-max3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, August","Dual SIM (Nano-SIM, dual stand-by)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 5.1 (Lollipop),"8 GB, 1.5 GB RAM",720p@30fps,,
samsung,Samsung Galaxy J2 Pro (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2-2016-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, July","Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0.1 (Marshmallow),"16 GB, 2 GB RAM",720p@30fps,,
samsung,Samsung Galaxy J2 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2-2016-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, July","Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0.1 (Marshmallow),"8 GB, 1.5 GB RAM",720p@30fps,,
samsung,Samsung Z3 Corporate,https://cdn2.gsmarena.com/vv/bigpic/samsung-z3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, June","Hybrid Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Tizen 2.4,"8 GB, 1 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Xcover 3 G389F,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-xcover-3-SM-G389F.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, April",Micro-SIM,"480 x 800 pixels, 5:3 ratio (~207 ppi density)",Android 6.0 (Marshmallow),"8 GB, 1.5 GB RAM",720p@30fps,,
samsung,Samsung Galaxy S7 active,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-active.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, June",Nano-SIM,"1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); TouchWiz UI","32 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, Auto HDR, dual-video rec.",,
samsung,Samsung Galaxy J3 Pro,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j3-2017r1.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, June","Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5.1 (Lollipop),"16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy C7,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c7.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, June","Hybrid Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","32/64 GB, 4 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy C5,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-c5r3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, June","Hybrid Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)","32/64 GB, 4 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy A9 Pro (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a9-pro1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, May","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo); Experience UI 9","32 GB, 4 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy J7 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j7-2016.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, April","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.1 (Oreo)","16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy J5 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j5-2016r.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, April","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 6.0.1 (Marshmallow), upgradable to 7.1.1 (Nougat)","16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Tab A 10.1 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-101-2016.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, May",Nano-SIM,"1200 x 1920 pixels, 16:10 ratio (~224 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.1 (Oreo)","16/32 GB, 3 GB RAM (S-Pen version only) or 16 GB, 2 GB RAM",1080p@30fps,,
samsung,Samsung Galaxy Tab A 7.0 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-70-2016-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, March",Micro-SIM,"800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 5.1.1 (Lollipop),"8 GB, 1.5 GB RAM",720p@30fps,,
samsung,Samsung Galaxy S7,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7--.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - G930FD,"Available. Released 2016, March","Single SIM (Nano-SIM) - G930FHybrid Dual SIM (Nano-SIM, dual stand-by) - G930FD","1440 x 2560 pixels, 16:9 ratio (~577 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI","32/64 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",,
samsung,Samsung Galaxy S7 edge,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-edge-.jpg,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - G935FD, G9350","Available. Released 2016, March","Single SIM (Nano-SIM) - G935F, G935W8Hybrid Dual SIM (Nano-SIM, dual stand-by) - G935FD","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI","32/64/128 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",,
samsung,Samsung Galaxy S7 edge (USA),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-edge-usa.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, March",Nano-SIM,"1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI","32 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",,
samsung,Samsung Galaxy S7 (USA),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-usa.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, March",Nano-SIM,"1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI","32 GB, 4 GB RAM","2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.",,
samsung,Samsung Galaxy J1 Nxt,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j1-nxt.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, February","Hybrid Dual SIM (Micro-SIM, dual stand-by)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 5.1 (Lollipop),"8 GB, 1 GB RAM - Galaxy J1 Nxt8 GB, 768 MB RAM - Galaxy J1 mini",720p@30fps,,
samsung,Samsung Gear S2 classic 3G,https://cdn2.gsmarena.com/vv/bigpic/samsung-gear-s2-classic-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,"Available. Released 2016, April",Electronic SIM card (eSIM),"360 x 360 pixels, 1:1 ratio (~424 ppi density)",Tizen-based wearable platform 2.3.2,"4 GB, 512 MB RAM",,,
samsung,Samsung Galaxy Tab E 8.0,https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-e-80.jpg,CDMA / HSPA / EVDO / LTE,"CDMA 800 / 1900 - T377P, T377R","Available. Released 2016, January",Nano-SIM,"800 x 1280 pixels, 16:10 ratio (~189 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.1 (Nougat)","16 GB, 1.5 GB RAM",720p@30fps,,
samsung,Samsung Galaxy J1 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j1-2016.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, January","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Android 5.1.1 (Lollipop),"8 GB, 1 GB RAM",720p@30fps,,
samsung,Samsung Galaxy A9 (2016),https://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a9-pro1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"Available. Released 2016, January","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)","32 GB, 3 GB RAM",1080p@30fps,,
